id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price,year2,odometer2,year3,odometer3,year4,odometer4
19765,227,1996,35,2,1,3.0,125648,2.0,2,1,3,1.0,4,36.0,18685,3984016,15787419904,7952095936,1983657736097792,15872383488256,-9011789806718353408
19766,17,2001,5,5,2,4.0,191990,2.0,2,1,3,12.0,9,26.725070166749216,4467,4004001,36860160100,8012006001,7076782137599000,16032024008001,-6387658856874809584
19767,228,1992,5,5,2,4.0,230909,2.2066036342148028,0,2,2,8.545981681193677,3,33.0,2625,3968064,53318966281,7904383488,12311829184979429,15745531908096,2113577923144022097
19768,92,2010,35,2,1,4.0,55969,2.0,1,2,3,6.0,8,8.0,8134,4040100,3132528961,8120601000,175324513418209,16322408010000,-8634006382205812095
19769,257,2014,5,2,2,4.0,143302,2.0,2,1,3,12.0,4,32.0,9027,4056196,20535463204,8169178744,2942772948059608,16452725990416,-2569864692481741552
19770,181,1994,35,2,1,3.0,105031,2.0,1,0,3,1.0,0,8.0,16759,3976036,11031510961,7928215784,1158650627744791,15808862273296,-7432974433303717791
19771,322,2013,13,1,2,4.0,142455,2.0,2,1,3,1.0,4,26.725070166749216,14962,4052169,20293427025,8157016197,2890900146846375,16420073604561,5994810797390215073
19772,274,2015,13,5,7,4.0,101041,2.0,1,1,2,12.0,0,18.0,7543,4060225,10209283681,8181353375,1031556232411921,16485427050625,-6450991163124399935
19773,54,2007,28,0,1,4.0,104970,2.0,1,0,2,12.0,10,42.0,6273,4028049,11018700900,8084294343,1156633033473000,16225178746401,-7715438992306051312
19774,102,1997,17,1,2,4.0,26601,0.0,0,2,2,7.0,4,36.0,20722,3988009,707613201,7964053973,18823218759801,15904215784081,500716442229466401
19775,157,2015,25,1,2,4.0,108066,2.0,1,1,2,12.0,4,21.0,21737,4060225,11678260356,8181353375,1262022883631496,16485427050625,7254556426554385424
19776,110,2014,34,1,7,4.0,142861,2.0,1,2,2,11.0,2,26.725070166749216,8634,4056196,20409265321,8169178744,2915688053023381,16452725990416,-7737002752346454127
19777,159,2009,16,1,2,4.0,179969,2.0,2,1,3,12.0,4,26.725070166749216,19234,4036081,32388840961,8108486729,5828987318910209,16289949838561,-2427393404493038591
19778,23,1999,28,2,2,4.0,73182,2.0,1,1,3,7.0,2,24.0,21527,3996001,5355605124,7988005999,391933894184568,15968023992001,-8210981903204047856
19779,23,2011,16,0,7,4.0,132674,2.0,1,2,3,11.0,2,24.0,3675,4044121,17602390276,8132727331,2335379527478024,16354914662641,-3750505824443021296
19780,119,2013,25,1,2,4.0,111549,2.0,1,2,2,11.0,5,32.0,8056,4052169,12443179401,8157016197,1388024219002149,16420073604561,7258761015794305873
19781,54,2012,13,2,7,4.0,63137,2.0,1,2,2,11.0,4,42.0,19278,4048144,3986280769,8144865728,251681808912353,16387469844736,-2556309704410320255
19782,193,1989,11,2,1,4.0,73580,2.0,1,2,3,5.0,4,32.0,6903,3956121,5414016400,7868724669,398363326712000,15650893366641,-7581914567950143232
19783,228,2011,35,0,1,4.0,79844,2.0,1,1,3,1.0,0,33.0,24291,4044121,6375064336,8132727331,509010636843584,16354914662641,3747957140720017664
19784,92,2009,35,1,7,4.0,125521,2.0,1,2,0,11.0,4,8.0,5313,4036081,15755521441,8108486729,1977648806795761,16289949838561,8428782919586545473
19785,133,2012,6,1,7,4.0,130942,2.0,1,2,2,11.0,0,32.0,7730,4048144,17145807364,8144865728,2245106307856888,16387469844736,-1169195015956197360
19786,335,2014,23,0,7,4.0,108478,2.0,1,2,3,11.0,4,18.0,3628,4056196,11767476484,8169178744,1276512314031352,16452725990416,-9100449788183410672
19787,257,2010,25,5,1,4.0,117002,2.0,1,0,3,5.0,4,32.0,16917,4040100,13689468004,8120601000,1601695135404008,16322408010000,2934093495444227856
19788,9,2015,5,1,2,4.0,151449,2.0,1,1,2,12.0,4,31.0,27974,4060225,22936799601,8181353375,3473755362771849,16485427050625,-8858802201143237663
19789,34,1986,35,5,1,4.0,256349,2.0,1,2,3,12.0,4,21.0,2320,3944196,65714809801,7833173256,16845925777676549,15556682086416,1898113933570581457
19790,188,1988,5,5,7,4.0,42089,2.0,2,1,3,2.0,7,16.0,38899,3952144,1771483921,7856862272,74559986750969,15619442196736,3138155282361534241
19791,111,2012,35,1,7,4.0,114061,4.0,2,2,2,5.0,11,39.0,17666,4048144,13009911721,8144865728,1483923540808981,16387469844736,3237106324827217297
19792,133,2013,25,1,7,4.0,108425,2.0,1,0,2,5.0,11,32.0,7831,4052169,11755980625,8157016197,1274642199265625,16420073604561,9075871939408529313
19793,212,2006,35,1,1,4.0,146470,2.0,1,2,3,1.0,9,50.0,19688,4024036,21453460900,8072216216,3142288418023000,16192865729296,-917617254909980400
19794,232,2009,13,2,2,4.0,13033,5.0,1,2,3,12.0,4,16.0,23368,4036081,169859089,8108486729,2213773506937,16289949838561,28852110115909921
19795,312,2002,9,2,4,4.0,83219,4.0,1,0,3,11.0,11,2.0,11843,4008004,6925401961,8024024008,576325025792459,16064096064016,-7379039899706009327
19796,31,2011,0,0,2,4.0,106892,2.0,1,2,3,11.0,4,42.0,17062,4044121,11425899664,8132727331,1221337266884288,16354914662641,1423974615828451584
19797,301,2013,13,1,2,4.0,11087,2.0,1,2,2,11.0,4,39.0,45707,4052169,122921569,8157016197,1362831435503,16420073604561,15109712125421761
19798,233,2013,13,1,2,4.0,91295,2.0,1,2,3,7.0,0,32.0,15267,4052169,8334777025,8157016197,760923468497375,16420073604561,-4318468238370355839
19799,31,2004,5,1,2,4.0,124373,2.0,1,1,3,12.0,9,42.0,6833,4016016,15468643129,8048096064,1923881551883117,16128384512256,-528752705865260367
19800,63,2011,25,1,2,4.0,137018,2.0,2,1,2,11.0,11,26.725070166749216,6848,4044121,18773932324,8132727331,2572366659169832,16354914662641,1972397505650560272
19801,31,2012,8,1,2,4.0,143460,2.0,1,2,2,12.0,11,42.0,13820,4048144,20580771600,8144865728,2952517493736000,16387469844736,-706954043953127168
19802,160,2008,25,1,2,4.0,162892,2.0,2,1,0,12.0,4,43.0,11144,4032064,26533803664,8096384512,4322144346436288,16257540100096,3066462078736863488
19803,213,2006,16,1,2,4.0,108666,2.0,1,2,3,8.0,0,37.0,7174,4024036,11808299556,8072216216,1283160679552296,16192865729296,-8138014185446615792
19804,115,2007,25,1,7,4.0,105165,2.0,1,2,0,12.0,4,1.0,5437,4028049,11059677225,8084294343,1163090955367125,16225178746401,-6810748194783160687
19805,354,2009,25,1,2,4.0,76323,2.0,1,0,2,9.0,4,19.0,17204,4036081,5825200329,8108486729,444596764710267,16289949838561,-2960529274437394991
19806,193,2016,35,0,1,4.0,21828,2.0,1,1,3,6.0,4,32.0,36420,4064256,476461584,8193540096,10400203455552,16518176833536,227015641027789056
19807,31,2010,13,2,2,4.0,159627,2.0,1,2,3,8.0,0,42.0,3798,4040100,25480779129,8120601000,4067420330024883,16322408010000,3634062441047692081
19808,325,2011,34,1,7,4.0,89656,2.0,1,2,0,3.0,11,18.0,8881,4044121,8038198336,8132727331,720672710012416,16354914662641,-9174343805965037568
19809,253,1997,13,5,1,4.0,45072,2.0,2,0,3,1.0,9,20.0,18687,3988009,2031485184,7964053973,91563100213248,15904215784081,4126932052811513856
19810,40,2009,22,1,1,4.0,0,2.2066036342148028,1,2,3,8.545981681193677,9,39.0,2554,4036081,0,8108486729,0,16289949838561,0
19811,311,2003,13,2,2,4.0,157521,4.0,1,1,3,6.0,2,26.725070166749216,18018,4012009,24812865441,8036054027,3908547377131761,16096216216081,6935736960756921153
19812,170,1983,16,2,2,4.0,28853,2.0,1,2,3,5.0,0,26.725070166749216,8309,3932289,832495609,7797729087,24019995806477,15462896779521,693048939004280881
19813,36,2010,35,1,7,4.0,169727,2.0,2,2,0,11.0,4,2.0,4743,4040100,28807254529,8120601000,4889368889443583,16322408010000,-245569818338810879
19814,6,2014,25,1,2,3.887042178526604,141399,4.0,2,2,0,11.0,2,30.0,22690,4056196,19993677201,8169178744,2827085962544199,16452725990416,-6081241603822941151
19815,325,2008,35,2,1,4.0,49549,2.0,1,0,3,12.0,4,26.725070166749216,21710,4032064,2455103401,8096384512,121647918416149,16257540100096,6027532709601766801
19816,44,2009,13,1,2,3.0,125719,4.0,1,1,3,1.0,3,24.0,49731,4036081,15805266961,8108486729,1987022357069959,16289949838561,-8447953323455547103
19817,309,2016,34,2,7,4.0,82532,2.0,1,2,0,3.0,3,35.0,7774,4064256,6811531024,8193540096,562169278472768,16518176833536,-8943277330214166272
19818,16,2015,22,1,7,4.0,97969,2.0,1,2,2,12.0,0,18.0,4941,4060225,9597924961,8181353375,940299110504209,16485427050625,-113556811560906559
19819,158,2001,13,2,1,4.0,217553,2.0,1,2,3,8.0,2,9.0,4271,4004001,47329307809,8012006001,10296632901771377,16032024008001,8007344760212634945
19820,54,1999,34,2,2,4.0,163952,2.0,1,2,3,10.0,2,42.0,4585,3996001,26880258304,7988005999,4407072109457408,15968023992001,3125267615088443392
19821,342,2011,13,0,7,4.0,130346,2.0,1,2,3,0.0,0,19.0,8165,4044121,16990079716,8132727331,2214588930661736,16354914662641,-6485096423318185200
19822,213,2005,21,2,2,3.887042178526604,90432,2.0,1,0,3,12.0,0,26.725070166749216,5101,4020025,8177946624,8060150125,739548069101568,16160601000625,-6908165309845209088
19823,16,1977,13,2,2,4.0,80033,2.0,2,0,2,5.0,4,18.0,15931,3908529,6405281089,7727161833,512633861395937,15276598943841,4134137681681922689
19824,211,2007,21,5,1,4.0,114464,2.0,1,0,3,1.0,4,42.0,10238,4028049,13102007296,8084294343,1499708163129344,16225178746401,5641898521051267072
19825,223,1967,13,1,1,3.887042178526604,4190,2.0,1,0,3,1.0,0,23.0,26401,3869089,17556100,7610498063,73560059000,14969849689921,308216647210000
19826,176,2013,13,2,1,3.0,134931,2.0,1,1,3,1.0,4,36.0,23519,4052169,18206374761,8157016197,2456604352876491,16420073604561,-569311388794121967
19827,0,2018,17,1,2,3.0,26577,2.0,2,1,3,1.0,4,18.0,35667,4072324,706336929,8217949832,18772316562033,16583822760976,498911857269151041
19828,25,2017,13,2,7,4.0,29256,2.0,1,2,3,11.0,4,32.0,14442,4068289,855913536,8205738913,25040606409216,16550975387521,732587981108023296
19829,265,2016,20,0,7,4.0,68578,2.0,1,2,2,11.0,2,38.0,7851,4064256,4702942084,8193540096,322518362236552,16518176833536,3670920171748711440
19830,111,2013,25,1,2,4.0,138561,2.0,1,1,2,11.0,11,39.0,7096,4052169,19199150721,8157016197,2660253523052481,16420073604561,-327493066516212479
19831,119,2014,13,2,1,4.0,176772,2.0,1,0,3,6.0,11,26.725070166749216,7675,4056196,31248339984,8169178744,5523831555651648,16452725990416,-1218684150953115392
19832,27,2006,28,1,7,4.0,136899,2.0,0,2,0,5.0,9,46.0,3709,4024036,18741336201,8072216216,2565670184580699,16192865729296,749545198431631697
19833,1,2015,20,0,7,4.0,111178,2.0,1,2,2,12.0,4,20.0,10372,4060225,12360547684,8181353375,1374220970411752,16485427050625,5209186458761350928
19834,115,2009,13,1,2,4.0,82020,2.0,1,1,3,6.0,0,1.0,29820,4036081,6727280400,8108486729,551771538408000,16289949838561,8362813432805056768
19835,54,2004,13,0,7,4.0,3465,1.0,2,2,3,11.0,6,42.0,5247,4016016,12006225,8048096064,41601569625,16128384512256,144149438750625
19836,176,2012,22,2,7,4.0,156121,2.0,1,2,2,12.0,11,36.0,25884,4048144,24373766641,8144865728,3805256821759561,16387469844736,3784689911218771169
19837,189,2012,13,1,2,4.0,122322,2.0,1,1,3,12.0,2,32.0,8814,4048144,14962671684,8144865728,1830263925730248,16387469844736,2520615038660776464
19838,154,2004,25,1,2,4.0,68091,2.0,1,2,3,11.0,11,45.0,7364,4016016,4636384281,8048096064,315696042077571,16128384512256,3049315127394335345
19839,332,1990,25,2,2,4.0,118040,4.0,1,0,2,11.0,11,34.0,8815,3960100,13933441600,7880599000,1644703446464000,15682392010000,-8773389990194507776
19840,198,1996,5,5,1,4.0,113228,2.0,2,0,2,9.0,9,6.0,4416,3984016,12820579984,7952095936,1451648630428352,15872383488256,-1653425537244524288
19841,226,2014,25,2,1,4.0,14259,2.0,2,0,3,5.0,0,32.0,24306,4056196,203319081,8169178744,2899126775979,16452725990416,41338648698684561
19842,119,2011,25,1,2,4.0,71664,2.0,1,2,2,12.0,4,32.0,13004,4044121,5135728896,8132727331,368046875602944,16354914662641,7928967219499827200
19843,142,2012,3,0,7,4.0,166790,2.0,1,1,2,12.0,0,26.725070166749216,5211,4048144,27818904100,8144865728,4639915014839000,16387469844736,-871825770804357872
19844,27,2001,17,2,2,4.0,186109,2.0,2,1,3,6.0,4,46.0,15071,4004001,34636559881,8012006001,6446175522893029,16032024008001,652915598977879121
19845,325,2013,35,1,7,4.0,28851,2.0,1,2,2,12.0,0,18.0,21293,4052169,832380201,8157016197,24015001179051,16420073604561,692856799016800401
19846,324,2008,28,1,2,4.0,185182,4.0,1,2,3,12.0,0,48.0,5091,4032064,34292373124,8096384512,6350330239848568,16257540100096,-4624766241773784048
19847,147,2010,35,0,1,4.0,122414,2.0,1,2,3,12.0,6,9.0,4424,4040100,14985187396,8120601000,1834396729893944,16322408010000,3194912408722641424
19848,209,1966,9,1,1,4.0,135650,4.0,2,0,3,11.0,4,39.0,15478,3865156,18400922500,7598896696,2496085137125000,14939430904336,6552555524234320912
19849,16,2016,13,1,2,4.0,74997,4.0,1,2,2,11.0,2,26.725070166749216,11644,4064256,5624550009,8193540096,421824377024973,16518176833536,-5257925343677203151
19850,157,2009,35,1,0,4.0,148961,2.0,1,1,3,1.0,0,26.725070166749216,19094,4036081,22189379521,8108486729,3305352162827681,16289949838561,-5693526463183704191
19851,221,1984,13,2,1,4.0,106289,2.0,1,0,3,6.0,2,8.0,4709,3936256,11297351521,7809531904,1200784195815569,15494111297536,-1497057126925847871
19852,0,2013,13,2,7,4.0,153376,2.0,1,2,2,11.0,11,26.725070166749216,5701,4052169,23524197376,8157016197,3608047296741376,16420073604561,-14460026281263104
19853,331,2020,3,1,7,4.0,69529,2.0,1,2,0,11.0,11,26.725070166749216,18730,4080400,4834281841,8242408000,336122782122889,16649664160000,4923536844512797665
19854,218,2012,16,2,7,4.0,207245,2.0,2,2,0,12.0,3,39.0,3240,4048144,42950490025,8144865728,8901274305231125,16387469844736,70186016669339025
19855,50,2010,25,1,1,4.0,32369,4.0,1,0,3,5.0,2,42.0,28505,4040100,1047752161,8120601000,33914689699409,16322408010000,1097784590880169921
19856,195,1944,13,1,1,3.0,137425,2.0,1,0,3,1.0,9,26.725070166749216,13364,3779136,18885630625,7346640384,2595357788640625,14281868906496,6178906703456409921
19857,0,2013,35,1,1,4.0,150531,2.0,1,1,3,12.0,4,18.0,25484,4052169,22659581961,8157016197,3410969532171291,16420073604561,-3052179416590839727
19858,181,2017,3,2,7,4.0,46755,2.0,1,2,2,12.0,0,8.0,20271,4068289,2186030025,8205738913,102207833818875,16550975387521,4778727270201500625
19859,290,2014,33,2,7,4.0,168141,2.0,2,2,3,11.0,11,50.0,3234,4056196,28271395881,8169178744,4753580774827221,16452725990416,6061829890713046673
19860,189,2006,13,1,2,4.0,180076,2.0,1,2,2,6.0,4,32.0,16040,4024036,32427365776,8072216216,5839390319478976,16192865729296,69638969051640064
19861,200,2015,30,1,6,4.0,129236,2.0,1,1,2,12.0,4,7.0,17498,4060225,16701943696,8181353375,2158492395496256,16485427050625,2253762118710866176
19862,176,2015,17,1,1,3.0,39462,3.0,1,1,3,6.0,4,36.0,34678,4060225,1557249444,8181353375,61452177559128,16485427050625,2425025830838309136
19863,223,1995,35,2,1,4.0,111064,2.0,1,2,3,5.0,0,23.0,9644,3980025,12335212096,7940149875,1369997996230144,15840599000625,4583504863628300288
19864,234,2015,8,0,7,4.0,179307,2.0,1,2,3,12.0,0,14.0,6555,4060225,32151000249,8181353375,5764899401647443,16485427050625,669148883463171505
19865,213,1985,13,1,1,3.0,152905,2.0,1,1,2,6.0,4,37.0,5270,3940225,23379939025,7821346625,3574909576617625,15525373050625,-6780773398568597855
19866,213,2007,23,1,2,4.0,97720,2.0,0,1,3,12.0,11,37.0,5116,4028049,9549198400,8084294343,933147667648000,16225178746401,-1046530285985198080
19867,122,2004,25,5,2,4.0,165578,2.0,1,0,3,5.0,11,39.0,20395,4016016,27416074084,8048096064,4539498714680552,16128384512256,-4675388842715177200
19868,190,2015,25,1,2,4.0,129210,2.0,1,1,3,1.0,4,34.0,26276,4060225,16695224100,8181353375,2157189905961000,16485427050625,2029346643577535760
19869,95,2015,13,0,2,4.0,230285,2.0,1,1,2,1.0,4,26.725070166749216,15461,4060225,53031181225,8181353375,12212285568399125,16485427050625,8401082914940654993
19870,309,1991,13,2,2,4.0,190729,2.0,2,2,0,5.0,0,35.0,3823,3964081,36377551441,7892485271,6938254008790489,15713938174561,-4839324464486539871
19871,264,2018,14,0,7,4.0,210599,4.0,1,2,2,12.0,3,33.0,25363,4072324,44351938801,8217949832,9340473959551799,16583822760976,-6707140479272705311
19872,16,2011,28,5,2,4.0,165156,2.0,1,2,3,12.0,4,18.0,3095,4044121,27276504336,8132727331,4504878350116416,16354914662641,6137925843444736256
19873,213,2015,15,1,7,4.0,120679,2.0,1,1,3,12.0,2,26.725070166749216,32307,4060225,14563421041,8181353375,1757499087806839,16485427050625,9179047606636455905
19874,226,2006,34,4,2,3.887042178526604,59847,1.0,1,2,3,11.0,2,32.0,4304,4024036,3581663409,8072216216,214351810038423,16192865729296,-5618431298340050335
19875,19,2007,34,2,2,4.0,189639,2.0,2,0,3,12.0,11,34.0,4577,4028049,35962950321,8084294343,6819977935924119,16225178746401,2061710631045389921
19876,213,2016,29,0,7,4.0,106378,2.0,1,2,0,11.0,4,37.0,11434,4064256,11316278884,8193540096,1203803115122152,16518176833536,-1069040735502575856
19877,300,2013,13,1,1,4.0,115062,2.0,1,1,3,1.0,4,32.0,25139,4052169,13239263844,8157016197,1523336176418328,16420073604561,-9189333606049859824
19878,314,2012,13,2,1,4.0,91434,2.0,1,0,3,5.0,4,3.0,14309,4048144,8360176356,8144865728,764404364934504,16387469844736,-3894427591416767728
19879,213,1989,35,1,1,4.0,82934,2.0,1,0,3,5.0,4,37.0,18755,3956121,6878048356,7868724669,570424062356504,15650893366641,-8032683033654352112
19880,304,2002,17,5,1,4.0,146410,2.0,2,0,3,1.0,9,19.0,3606,4008004,21435888100,8024024008,3138428376721000,16064096064016,-1671303207017180400
19881,44,2010,35,0,1,4.0,78872,2.0,1,0,3,1.0,0,26.725070166749216,8394,4040100,6220792384,8120601000,490646336910848,16322408010000,1804769737413300224
19882,61,2017,17,0,2,3.0,101710,2.0,1,1,3,1.0,0,7.0,16616,4068289,10344924100,8205738913,1052182230211000,16550975387521,-3663009807496499696
19883,95,2014,17,1,1,4.0,37429,2.0,1,1,3,6.0,0,7.0,33833,4056196,1400930041,8169178744,52435410504589,16452725990416,1962604979776261681
19884,193,2010,27,1,7,4.0,116543,4.0,1,2,2,11.0,4,32.0,12179,4040100,13582270849,8120601000,1582918591555007,16322408010000,10640678499664641
19885,197,1984,13,2,1,4.0,33677,2.0,0,0,3,1.0,4,36.0,30035,3936256,1134140329,7809531904,38194443859733,15494111297536,1286274285864228241
19886,187,2013,17,1,2,3.0,94688,2.0,2,1,3,6.0,0,50.0,13906,4052169,8965817344,8157016197,848955312668672,16420073604561,6598904351133007872
19887,256,2009,25,1,1,4.0,90941,1.0,1,1,2,12.0,2,12.0,20079,4036081,8270265481,8108486729,752106213107621,16289949838561,-5389685168618045103
19888,31,2012,11,0,1,4.0,11671,2.0,1,2,3,5.0,4,42.0,23403,4048144,136212241,8144865728,1589733064711,16387469844736,18553774598242081
19889,187,2008,25,1,2,4.0,143930,2.0,1,1,3,12.0,4,50.0,6002,4032064,20715844900,8096384512,2981631556457000,16257540100096,4871116225536322832
19890,90,1999,33,2,2,4.0,136946,2.0,1,2,3,8.0,11,20.0,3432,3996001,18754206916,7988005999,2568313620318536,15968023992001,1232139647660750352
19891,44,2008,35,5,7,4.0,325629,2.0,1,2,2,12.0,9,24.0,2100,4032064,106034245641,8096384512,34527825373833189,16257540100096,9194107766810566737
19892,268,2013,13,0,1,4.0,97921,2.0,1,1,3,1.0,4,32.0,29642,4052169,9588522241,8157016197,938917686360961,16420073604561,-293961602396095999
19893,282,1992,17,5,1,3.0,140577,2.0,1,0,3,1.0,5,7.0,2388,3968064,19761892929,7904383488,2778067622280033,15745531908096,3150786589359615105
19894,325,2004,25,1,2,4.0,92482,2.0,1,0,3,11.0,8,18.0,2033,4016016,8552920324,8048096064,790991177404168,16128384512256,-634530226145941488
19895,356,2009,25,1,2,4.0,126849,2.0,1,0,2,11.0,11,41.0,3679,4036081,16090668801,8108486729,2041085246738049,16289949838561,655205431541054977
19896,23,2010,25,1,2,4.0,111646,4.0,1,2,2,12.0,0,24.0,4390,4040100,12464829316,8120601000,1391648333814136,16322408010000,7798017287336614928
19897,54,2013,35,0,2,4.0,142943,2.0,1,0,2,6.0,0,26.725070166749216,19911,4052169,20432701249,8157016197,2920711614635807,16420073604561,-6779833364433527167
19898,79,2007,35,2,7,4.0,110364,2.0,2,2,0,11.0,9,11.0,3717,4028049,12180212496,8084294343,1344256971908544,16225178746401,783623858038137088
19899,181,2017,17,0,2,3.0,123406,2.0,1,1,3,1.0,2,8.0,36105,4068289,15229040836,8205738913,1879355013407416,16550975387521,-7883988173668592112
19900,193,2012,34,1,7,4.0,137641,2.0,1,1,2,12.0,2,32.0,7918,4048144,18945044881,8144865728,2607614922465721,16387469844736,8426588142622823457
